report_period_start,report_period_end,interval_start,interval_end,container_name,pod,owner_name,owner_kind,workload,workload_type,namespace,image_name,node,resource_id,cpu_request_container_avg,cpu_request_container_sum,cpu_limit_container_avg,cpu_limit_container_sum,cpu_usage_container_avg,cpu_usage_container_min,cpu_usage_container_max,cpu_usage_container_sum,cpu_throttle_container_avg,cpu_throttle_container_max,cpu_throttle_container_sum,memory_request_container_avg,memory_request_container_sum,memory_limit_container_avg,memory_limit_container_sum,memory_usage_container_avg,memory_usage_container_min,memory_usage_container_max,memory_usage_container_sum,memory_rss_usage_container_avg,memory_rss_usage_container_min,memory_rss_usage_container_max,memory_rss_usage_container_sum
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 04:00:01 +0000 UTC,2024-11-21 04:15:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000938,0.000677,0.001396,0.000938,,,,,,,,143467042.1,143319040,143757312,143467042.1,136294673.1,134131712,139268096,136294673.1
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 04:15:01 +0000 UTC,2024-11-21 04:30:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000937,0.00071,0.001539,0.000937,,,,,,,,143563434.7,143454208,143740928,143563434.7,134235886.9,133943296,135168000,134235886.9
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 04:15:01 +0000 UTC,2024-11-21 04:30:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000008,0,0.000047,0.000008,0,0,0,268435456,268435456,268435456,268435456,12445013.33,12423168,12455936,12445013.33,9450837.333,9428992,9461760,9450837.333
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 04:30:01 +0000 UTC,2024-11-21 04:45:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000011,0,0.000067,0.000011,0,0,0,268435456,268435456,268435456,268435456,12423168,12423168,12423168,12423168,9428992,9428992,9428992,9428992
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 04:30:01 +0000 UTC,2024-11-21 04:45:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000905,0.00064,0.001374,0.000905,,,,,,,,143604306.6,143495168,143749120,143604306.6,134006850.1,133898240,134148096,134006850.1
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 04:45:01 +0000 UTC,2024-11-21 05:00:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000008,0,0.000041,0.000008,0,0,0,268435456,268435456,268435456,268435456,12423168,12423168,12423168,12423168,9428992,9428992,9428992,9428992
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 04:45:01 +0000 UTC,2024-11-21 05:00:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000921,0.000606,0.001296,0.000921,,,,,,,,143609195.4,143433728,143839232,143609195.4,133953205.7,133824512,134062080,133953205.7
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 05:00:01 +0000 UTC,2024-11-21 05:15:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000009,0,0.000048,0.000009,0,0,0,268435456,268435456,268435456,268435456,12423168,12423168,12423168,12423168,9428992,9428992,9428992,9428992
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 05:00:01 +0000 UTC,2024-11-21 05:15:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000882,0.000612,0.001527,0.000882,,,,,,,,143960262.2,143298560,144932864,143960262.2,135055029.7,132837376,138932224,135055029.7
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 05:15:01 +0000 UTC,2024-11-21 05:30:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000007,0,0.000032,0.000007,0,0,0,268435456,268435456,268435456,268435456,12423168,12423168,12423168,12423168,9428992,9428992,9428992,9428992
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 05:15:01 +0000 UTC,2024-11-21 05:30:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000939,0.000693,0.001477,0.000939,,,,,,,,143469006.5,143339520,143642624,143469006.5,137172661.7,136769536,138178560,137172661.7
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 05:30:01 +0000 UTC,2024-11-21 05:45:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000008,0,0.00005,0.000008,0,0,0,268435456,268435456,268435456,268435456,12452764.9,12423168,12488704,12452764.9,9458588.903,9428992,9494528,9458588.903
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 05:30:01 +0000 UTC,2024-11-21 05:45:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000894,0.000599,0.001219,0.000894,,,,,,,,143563743,143417344,143720448,143563743,136646259.6,136441856,136921088,136646259.6
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 05:45:01 +0000 UTC,2024-11-21 06:00:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000868,0.000623,0.001305,0.000868,,,,,,,,143584597.3,143462400,143716352,143584597.3,136533469.9,136417280,136671232,136533469.9
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 05:45:01 +0000 UTC,2024-11-21 06:00:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000009,0,0.000071,0.000009,0,0,0,268435456,268435456,268435456,268435456,12447479.74,12423168,12455936,12447479.74,9453303.742,9428992,9461760,9453303.742
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 06:00:01 +0000 UTC,2024-11-21 06:15:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000875,0.000597,0.00185,0.000875,,,,,,,,143724147.6,143417344,144093184,143724147.6,135337389.4,133996544,136990720,135337389.4
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 06:00:01 +0000 UTC,2024-11-21 06:15:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000009,0,0.000046,0.000009,0,0,0,268435456,268435456,268435456,268435456,12423168,12423168,12423168,12423168,9428992,9428992,9428992,9428992
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 06:15:01 +0000 UTC,2024-11-21 06:30:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000007,0,0.000032,0.000007,0,0,0,268435456,268435456,268435456,268435456,12423168,12423168,12423168,12423168,9428992,9428992,9428992,9428992
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 06:15:01 +0000 UTC,2024-11-21 06:30:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000922,0.000608,0.001139,0.000922,,,,,,,,143533221.2,143273984,143847424,143533221.2,136232563.6,133246976,139063296,136232563.6
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 06:30:01 +0000 UTC,2024-11-21 06:45:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000008,0,0.000043,0.000008,0,0,0,268435456,268435456,268435456,268435456,12464674.13,12423168,12488704,12464674.13,9470498.133,9428992,9494528,9470498.133
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 06:30:01 +0000 UTC,2024-11-21 06:45:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000932,0.000625,0.001309,0.000932,,,,,,,,143497546.3,143364096,143654912,143497546.3,137512497.5,137220096,137826304,137512497.5
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 06:45:01 +0000 UTC,2024-11-21 07:00:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000898,0.000537,0.001252,0.000898,,,,,,,,143562157.4,143421440,143732736,143562157.4,136959933.9,136679424,137166848,136959933.9
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 06:45:01 +0000 UTC,2024-11-21 07:00:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000005,0,0.000025,0.000005,0,0,0,268435456,268435456,268435456,268435456,12423168,12423168,12423168,12423168,9428992,9428992,9428992,9428992
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 00:00:01 +0000 UTC,2024-11-22 00:15:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000011,0,0.000084,0.000011,0,0,0,268435456,268435456,268435456,268435456,12447197.87,12423168,12488704,12447197.87,9453021.867,9428992,9494528,9453021.867
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 00:00:01 +0000 UTC,2024-11-22 00:15:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000949,0.000608,0.00167,0.000949,,,,,,,,146536994.1,146202624,147066880,146536994.1,135254425.6,134254592,138428416,135254425.6
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 00:15:01 +0000 UTC,2024-11-22 00:30:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000901,0.000563,0.001338,0.000901,,,,,,,,146506137.6,146374656,146739200,146506137.6,134255547.7,134127616,134402048,134255547.7
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 00:15:01 +0000 UTC,2024-11-22 00:30:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000008,0,0.000098,0.000008,0,0,0,268435456,268435456,268435456,268435456,12452764.9,12423168,12488704,12452764.9,9458588.903,9428992,9494528,9458588.903
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 00:30:01 +0000 UTC,2024-11-22 00:45:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000007,0,0.000031,0.000007,0,0,0,268435456,268435456,268435456,268435456,12437966.45,12423168,12455936,12437966.45,9443790.452,9428992,9461760,9443790.452
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 00:30:01 +0000 UTC,2024-11-22 00:45:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000966,0.000618,0.001397,0.000966,,,,,,,,146462389.7,146178048,146685952,146462389.7,135491055.5,134127616,141090816,135491055.5
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 00:45:01 +0000 UTC,2024-11-22 01:00:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000009,0,0.000094,0.000009,0,0,0,268435456,268435456,268435456,268435456,12423168,12423168,12423168,12423168,9428992,9428992,9428992,9428992
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 00:45:01 +0000 UTC,2024-11-22 01:00:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.00096,0.000572,0.001528,0.00096,,,,,,,,146350476.4,146161664,146538496,146350476.4,139756312.8,139210752,140513280,139756312.8
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 01:00:01 +0000 UTC,2024-11-22 01:15:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000014,0,0.000109,0.000014,0,0,0,268435456,268435456,268435456,268435456,12429510.19,12423168,12455936,12429510.19,9435334.194,9428992,9461760,9435334.194
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 01:00:01 +0000 UTC,2024-11-22 01:15:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.00095,0.000612,0.001298,0.00095,,,,,,,,146167125.3,146046976,146362368,146167125.3,138384725.3,137867264,139538432,138384725.3
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 01:15:01 +0000 UTC,2024-11-22 01:30:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000877,0.00062,0.001379,0.000877,,,,,,,,146078422.7,145960960,146251776,146078422.7,137608819.6,137277440,138006528,137608819.6
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 01:15:01 +0000 UTC,2024-11-22 01:30:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000007,0,0.000037,0.000007,0,0,0,268435456,268435456,268435456,268435456,12445013.33,12423168,12455936,12445013.33,9450837.333,9428992,9461760,9450837.333
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 01:30:01 +0000 UTC,2024-11-22 01:45:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000009,0,0.000044,0.000009,0,0,0,268435456,268435456,268435456,268435456,12423168,12423168,12423168,12423168,9428992,9428992,9428992,9428992
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 01:30:01 +0000 UTC,2024-11-22 01:45:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.001024,0.000758,0.001323,0.001024,,,,,,,,146078819.1,145952768,146378752,146078819.1,137361474.1,137252864,137486336,137361474.1
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 01:45:01 +0000 UTC,2024-11-22 02:00:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000014,0,0.000113,0.000014,0,0,0,268435456,268435456,268435456,268435456,12447197.87,12423168,12455936,12447197.87,9453021.867,9428992,9461760,9453021.867
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 01:45:01 +0000 UTC,2024-11-22 02:00:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.00101,0.000696,0.001613,0.00101,,,,,,,,145990689,145727488,146202624,145990689,138290737.5,137203712,141283328,138290737.5
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 02:00:01 +0000 UTC,2024-11-22 02:15:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000015,0,0.000105,0.000015,0,0,0,268435456,268435456,268435456,268435456,12479965.87,12423168,12488704,12479965.87,9485789.867,9428992,9494528,9485789.867
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 02:00:01 +0000 UTC,2024-11-22 02:15:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.001038,0.000732,0.001795,0.001038,,,,,,,,145977740.4,145764352,146092032,145977740.4,138126369,137396224,140365824,138126369
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 02:15:01 +0000 UTC,2024-11-22 02:30:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000982,0.000652,0.001345,0.000982,,,,,,,,146076705,145891328,146210816,146076705,136966936.8,136749056,137478144,136966936.8
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 02:15:01 +0000 UTC,2024-11-22 02:30:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000012,0,0.000117,0.000012,0,0,0,268435456,268435456,268435456,268435456,12432998.4,12423168,12455936,12432998.4,9438822.4,9428992,9461760,9438822.4
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 02:30:01 +0000 UTC,2024-11-22 02:45:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.00001,0,0.000049,0.00001,0,0,0,268435456,268435456,268435456,268435456,12438459.73,12423168,12455936,12438459.73,9444283.733,9428992,9461760,9444283.733
